Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Shipping Type,Add-ons Purchased,Add-on Total,Purchase_Day,Purchase_Month,Purchase_Year,Accessory,Impulse Item,Extended Warranty
13283,41,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,Expedited,1,40.59,7,6,2024,0,0,1
13283,41,Female,Yes,Smartphone,SMP234,3,Completed,Credit Card,10257.12,1139.68,9,Expedited,1,120.56,15,6,2024,0,2,1
13283,41,Female,No,Laptop,LTP123,4,Completed,PayPal,674.32,674.32,1,Same Day,1,129.22,1,9,2024,1,1,0
13284,69,Female,No,Tablet,TBL345,2,Completed,Credit Card,3145.64,786.41,4,Expedited,1,64.43,8,6,2024,0,0,1
13285,43,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,2757.0,459.5,6,Standard,1,96.7,26,4,2024,0,2,0
13285,43,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1378.5,459.5,3,Same Day,0,0.0,2,8,2024,0,0,0
13287,44,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,361.18,361.18,1,Standard,1,159.59,25,2,2024,2,0,0
13287,44,Female,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,Same Day,1,84.38,12,9,2024,1,0,0
13288,49,Male,No,Smartwatch,SWT567,2,Completed,PayPal,3676.0,459.5,8,Same Day,1,74.39,15,4,2024,1,1,0
13288,49,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,6068.88,674.32,9,Standard,1,107.95,23,7,2024,0,2,1
13288,49,Male,Yes,Smartwatch,SWT567,3,Completed,Bank Transfer,4595.0,459.5,10,Expedited,0,0.0,22,8,2024,0,0,0
13289,44,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,3419.04,1139.68,3,Standard,1,189.86,11,2,2024,2,1,0
13290,27,Female,No,Laptop,LTP123,5,Completed,PayPal,4720.24,674.32,7,Same Day,1,37.08,30,8,2024,0,1,0
13292,27,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,5394.56,674.32,8,Standard,1,67.51,14,8,2024,0,1,0
13294,36,Male,No,Headphones,HDP456,5,Completed,PayPal,1805.9,361.18,5,Same Day,1,106.19,21,8,2024,1,2,0
13295,49,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,Same Day,1,58.54,6,2,2024,0,2,0
13295,49,Male,No,Laptop,LTP123,2,Cancelled,Bank Transfer,3371.6,674.32,5,Same Day,1,201.96,25,2,2024,1,1,1
13296,76,Female,No,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,Expedited,1,79.84,29,3,2024,0,3,0
13297,52,Female,No,Laptop,LTP123,4,Completed,Credit Card,4720.24,674.32,7,Same Day,1,181.91,27,1,2024,0,1,2
13299,20,Male,No,Tablet,TBL345,3,Completed,PayPal,1572.82,786.41,2,Same Day,1,92.46,4,7,2024,1,0,1
13299,20,Male,No,Smartwatch,SWT567,5,Completed,PayPal,3216.5,459.5,7,Same Day,1,81.16,5,9,2024,0,1,0
13300,50,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,Standard,1,72.76,16,3,2024,1,0,0
13301,37,Male,No,Laptop,LTP123,3,Cancelled,PayPal,3371.6,674.32,5,Expedited,1,34.69,25,4,2024,1,0,0
13301,37,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,4595.0,459.5,10,Same Day,0,0.0,23,6,2024,0,0,0
13302,22,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,1572.82,786.41,2,Expedited,1,104.83,11,2,2024,0,1,1
13303,79,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,1139.68,1139.68,1,Expedited,1,90.74,1,9,2024,1,0,0
13305,22,Female,No,Laptop,LTP123,4,Completed,PayPal,5394.56,674.32,8,Standard,0,0.0,18,3,2024,0,0,0
13306,60,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2297.5,459.5,5,Standard,1,46.84,28,6,2024,1,0,0
13307,57,Male,No,Headphones,HDP456,2,Completed,Credit Card,1083.54,361.18,3,Standard,1,29.47,16,3,2024,0,0,1
13309,80,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,Standard,0,0.0,12,1,2024,0,0,0
13311,65,Male,Yes,Smartwatch,SWT567,4,Completed,PayPal,3676.0,459.5,8,Standard,0,0.0,22,3,2024,0,0,0
13311,65,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,1805.9,361.18,5,Standard,0,0.0,7,5,2024,0,0,0
13312,50,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,1444.72,361.18,4,Expedited,1,80.98,27,3,2024,0,1,0
13312,50,Male,No,Laptop,LTP123,5,Completed,PayPal,5394.56,674.32,8,Standard,1,171.45,5,6,2024,1,1,1
13313,34,Male,No,Smartphone,SMP234,5,Completed,PayPal,7977.76,1139.68,7,Standard,1,60.48,29,3,2024,0,1,1
13314,72,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3216.5,459.5,7,Standard,1,64.89,10,5,2024,1,0,0
13315,51,Female,No,Headphones,HDP456,1,Completed,Credit Card,1083.54,361.18,3,Expedited,1,165.91,16,3,2024,0,2,0
13316,34,Female,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,Same Day,0,0.0,15,4,2024,0,0,0
13316,34,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,Same Day,1,35.59,28,4,2024,0,0,1
13318,25,Male,No,Headphones,HDP456,4,Completed,Credit Card,1444.72,361.18,4,Standard,0,0.0,14,3,2024,0,0,0
13318,25,Male,No,Laptop,LTP123,5,Completed,PayPal,4720.24,674.32,7,Same Day,0,0.0,9,4,2024,0,0,0
13319,43,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4595.0,459.5,10,Expedited,1,140.22,11,6,2024,2,0,0
13319,43,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,Expedited,1,44.05,22,8,2024,1,0,0
13324,25,Male,Yes,Laptop,LTP123,1,Cancelled,PayPal,6743.2,674.32,10,Standard,0,0.0,25,6,2024,0,0,0
13325,76,Male,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,Standard,1,94.78,14,7,2024,0,3,0
13326,74,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,Standard,1,125.94,12,4,2024,2,0,1
13327,22,Female,Yes,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,Same Day,1,158.81,28,3,2024,1,1,1
13327,22,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,3676.0,459.5,8,Standard,0,0.0,4,8,2024,0,0,0
13328,42,Male,No,Tablet,TBL345,3,Completed,PayPal,4718.46,786.41,6,Expedited,1,93.15,29,5,2024,0,1,1
13328,42,Male,No,Smartwatch,SWT567,2,Completed,PayPal,4135.5,459.5,9,Expedited,1,139.07,15,7,2024,1,1,0
13329,65,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,3145.64,786.41,4,Standard,1,236.53,6,9,2024,2,0,1
13330,35,Male,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,Same Day,1,104.99,11,1,2024,1,2,0
13330,35,Male,No,Smartphone,SMP234,5,Completed,PayPal,9117.44,1139.68,8,Same Day,1,171.49,29,4,2024,0,1,2
13330,35,Male,Yes,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,Expedited,1,135.88,19,7,2024,1,1,0
13331,46,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,Standard,0,0.0,29,4,2024,0,0,0
13332,60,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,6068.88,674.32,9,Standard,1,191.8,13,8,2024,0,1,1
13332,60,Female,No,Headphones,HDP456,1,Cancelled,Bank Transfer,3611.8,361.18,10,Expedited,1,138.29,12,9,2024,0,1,2
13334,30,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,Standard,0,0.0,17,6,2024,0,0,0
13334,30,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,1378.5,459.5,3,Expedited,1,250.05,5,9,2024,1,1,1
13336,44,Female,Yes,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,Standard,1,215.5,12,7,2024,2,0,1
13337,46,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,1139.68,1139.68,1,Same Day,1,91.67,13,5,2024,0,1,0
13338,30,Male,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,Standard,1,158.19,20,1,2024,1,1,1
13338,30,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,Standard,0,0.0,30,5,2024,0,0,0
13339,62,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,2889.44,361.18,8,Expedited,1,131.32,11,4,2024,2,0,1
13340,80,Male,No,Tablet,TBL345,2,Cancelled,PayPal,1572.82,786.41,2,Same Day,1,26.98,20,5,2024,0,0,1
13340,80,Male,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,Expedited,1,140.6,30,8,2024,1,1,0
13342,26,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,Standard,0,0.0,25,4,2024,0,0,0
13342,26,Female,No,Smartwatch,SWT567,4,Completed,PayPal,2757.0,459.5,6,Expedited,1,103.08,22,6,2024,0,0,2
13343,49,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,3932.05,786.41,5,Same Day,1,125.91,21,2,2024,1,0,2
13345,68,Female,Yes,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,Expedited,1,99.18,17,4,2024,0,1,0
13347,67,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,Standard,1,108.34,9,8,2024,0,0,2
13348,22,Male,No,Headphones,HDP456,1,Completed,Credit Card,1444.72,361.18,4,Same Day,0,0.0,25,2,2024,0,0,0
13348,22,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4595.0,459.5,10,Same Day,0,0.0,26,2,2024,0,0,0
13349,57,Female,No,Smartwatch,SWT567,5,Completed,PayPal,2297.5,459.5,5,Same Day,1,78.79,13,4,2024,0,0,1
13349,57,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4720.24,674.32,7,Same Day,1,65.92,19,6,2024,1,0,0
13351,49,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595.0,459.5,10,Expedited,1,167.32,23,3,2024,1,0,1
13351,49,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,919.0,459.5,2,Standard,0,0.0,12,8,2024,0,0,0
13351,49,Male,No,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,Expedited,0,0.0,4,9,2024,0,0,0
13353,40,Male,No,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,Same Day,1,46.66,29,7,2024,0,0,1
13353,40,Male,No,Smartwatch,SWT567,4,Completed,PayPal,919.0,459.5,2,Standard,0,0.0,19,8,2024,0,0,0
13355,63,Female,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,Same Day,1,61.51,6,5,2024,1,0,0
13355,63,Female,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,Standard,1,61.41,9,7,2024,0,0,2
13356,53,Male,No,Headphones,HDP456,1,Completed,Credit Card,2528.26,361.18,7,Expedited,1,14.42,3,1,2024,0,1,0
13357,25,Female,No,Tablet,TBL345,1,Completed,Credit Card,6291.28,786.41,8,Standard,0,0.0,4,2,2024,0,0,0
13358,54,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,459.5,459.5,1,Same Day,1,108.83,11,2,2024,0,1,2
13358,54,Male,No,Smartwatch,SWT567,2,Completed,PayPal,4595.0,459.5,10,Expedited,1,101.36,3,5,2024,1,1,0
13358,54,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,9117.44,1139.68,8,Same Day,1,106.18,17,9,2024,1,1,0
13360,37,Female,Yes,Smartphone,SMP234,1,Cancelled,Bank Transfer,2279.36,1139.68,2,Standard,1,177.63,14,1,2024,0,2,0
13360,37,Female,No,Smartphone,SMP234,5,Completed,PayPal,2279.36,1139.68,2,Standard,1,57.1,9,5,2024,0,0,1
13363,80,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,Expedited,1,90.58,2,8,2024,1,1,0
13364,59,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,Expedited,0,0.0,7,4,2024,0,0,0
13367,79,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,1139.68,1139.68,1,Standard,1,82.96,12,3,2024,0,0,1
13368,25,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,Standard,0,0.0,12,1,2024,0,0,0
13369,38,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,2359.23,786.41,3,Standard,0,0.0,12,9,2024,0,0,0
13370,50,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,Standard,1,12.69,8,1,2024,0,1,0
13370,50,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,459.5,459.5,1,Standard,0,0.0,27,7,2024,0,0,0
13370,50,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,722.36,361.18,2,Same Day,0,0.0,15,8,2024,0,0,0
13371,25,Female,No,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,Expedited,1,94.38,22,1,2024,0,2,0
13371,25,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,Standard,1,101.84,10,5,2024,1,1,1
13372,75,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,Same Day,1,98.64,21,1,2024,0,2,1
13372,75,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,1805.9,361.18,5,Same Day,0,0.0,21,3,2024,0,0,0
13374,73,Male,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,Expedited,1,106.17,13,6,2024,1,1,0
13374,73,Male,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,Same Day,1,211.71,7,7,2024,0,2,1
13374,73,Male,Yes,Tablet,TBL345,4,Cancelled,Credit Card,3932.05,786.41,5,Expedited,1,123.34,10,8,2024,1,0,1
13377,21,Male,No,Headphones,HDP456,1,Completed,Credit Card,3250.62,361.18,9,Expedited,1,64.77,16,7,2024,0,1,0
13378,43,Female,No,Tablet,TBL345,1,Cancelled,PayPal,7864.1,786.41,10,Same Day,1,54.73,8,4,2024,0,1,0
13380,45,Male,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,Same Day,0,0.0,16,1,2024,0,0,0
13380,45,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4595.0,459.5,10,Expedited,1,143.03,11,3,2024,1,1,1
13382,62,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,Expedited,1,57.37,1,8,2024,1,0,0
13384,65,Female,No,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,Standard,0,0.0,9,4,2024,0,0,0
13386,73,Male,No,Tablet,TBL345,3,Cancelled,Credit Card,7077.69,786.41,9,Expedited,1,154.94,11,6,2024,1,1,1
13388,75,Male,No,Tablet,TBL345,4,Completed,Credit Card,3145.64,786.41,4,Standard,1,158.82,24,2,2024,2,0,0
13390,73,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,3419.04,1139.68,3,Expedited,1,60.04,16,7,2024,1,1,0
13391,70,Female,No,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,Standard,0,0.0,21,7,2024,0,0,0
13392,67,Female,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,Same Day,1,99.58,6,7,2024,0,1,0
13393,38,Female,No,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,Expedited,0,0.0,22,6,2024,0,0,0
13394,43,Male,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,Standard,1,70.89,26,1,2024,0,1,1
13394,43,Male,No,Laptop,LTP123,3,Cancelled,PayPal,674.32,674.32,1,Same Day,1,108.89,3,6,2024,1,1,1
13395,49,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,Same Day,1,91.84,8,5,2024,1,0,0
13395,49,Male,No,Laptop,LTP123,1,Completed,PayPal,4045.92,674.32,6,Expedited,1,151.83,9,5,2024,0,2,1
13395,49,Male,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,Standard,0,0.0,3,6,2024,0,0,0
13396,23,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,2889.44,361.18,8,Standard,1,206.48,2,7,2024,0,1,2
13397,38,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,6068.88,674.32,9,Same Day,1,93.86,31,8,2024,0,0,3
13398,53,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,3216.5,459.5,7,Expedited,0,0.0,4,3,2024,0,0,0
13398,53,Male,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,Standard,0,0.0,1,6,2024,0,0,0
13399,52,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,5394.56,674.32,8,Standard,1,238.4,12,4,2024,2,1,0
13399,52,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,2297.5,459.5,5,Same Day,0,0.0,23,8,2024,0,0,0
13402,48,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,3932.05,786.41,5,Standard,1,103.1,22,1,2024,0,2,0
13402,48,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,5698.4,1139.68,5,Standard,1,17.59,20,6,2024,0,0,1
13403,18,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,7077.69,786.41,9,Expedited,1,49.08,29,2,2024,0,1,0
13404,52,Female,Yes,Tablet,TBL345,3,Completed,Credit Card,6291.28,786.41,8,Same Day,1,39.81,3,2,2024,1,0,0
13404,52,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,4135.5,459.5,9,Expedited,1,99.42,21,8,2024,0,1,1
13407,77,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,4718.46,786.41,6,Same Day,1,75.47,29,2,2024,0,1,1
13407,77,Female,No,Smartphone,SMP234,2,Completed,Credit Card,4558.72,1139.68,4,Standard,1,127.28,10,3,2024,1,0,2
13408,18,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,Standard,1,118.92,8,4,2024,0,2,1
13409,57,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,7077.69,786.41,9,Expedited,0,0.0,25,4,2024,0,0,0
13410,66,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,Expedited,1,199.11,7,5,2024,1,1,1
13411,35,Male,Yes,Tablet,TBL345,5,Completed,Bank Transfer,7077.69,786.41,9,Standard,1,52.54,16,4,2024,0,0,1
13412,47,Male,No,Tablet,TBL345,2,Completed,Credit Card,7864.1,786.41,10,Expedited,1,94.57,22,7,2024,1,0,0
13412,47,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,Standard,1,109.3,3,8,2024,1,0,1
13412,47,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,Same Day,1,10.71,1,9,2024,0,0,1
13413,24,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,Standard,1,21.41,24,1,2024,0,1,0
13413,24,Female,Yes,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,Standard,1,78.53,25,6,2024,0,1,0
13413,24,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,1378.5,459.5,3,Expedited,1,60.63,23,9,2024,0,0,1
13414,63,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4135.5,459.5,9,Standard,1,266.88,20,1,2024,1,0,2
13414,63,Female,Yes,Headphones,HDP456,1,Completed,Credit Card,3250.62,361.18,9,Same Day,1,74.51,6,9,2024,1,1,1
13414,63,Female,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,786.41,786.41,1,Standard,1,48.33,10,9,2024,1,0,0
13416,71,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,2757.0,459.5,6,Expedited,0,0.0,4,2,2024,0,0,0
13416,71,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,3145.64,786.41,4,Same Day,1,39.79,9,7,2024,0,1,0
13416,71,Male,Yes,Tablet,TBL345,1,Cancelled,Bank Transfer,4718.46,786.41,6,Standard,1,67.67,29,7,2024,1,1,1
13417,57,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,Expedited,0,0.0,27,3,2024,0,0,0
13417,57,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,2167.08,361.18,6,Expedited,1,23.65,13,9,2024,1,0,0
13421,50,Female,Yes,Laptop,LTP123,1,Completed,PayPal,674.32,674.32,1,Expedited,1,70.8,18,1,2024,0,1,0
13421,50,Female,No,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,Same Day,0,0.0,28,1,2024,0,0,0
13421,50,Female,No,Laptop,LTP123,3,Completed,Credit Card,2022.96,674.32,3,Standard,0,0.0,29,3,2024,0,0,0
13423,47,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,2167.08,361.18,6,Same Day,1,115.86,24,3,2024,1,1,1
13423,47,Male,No,Laptop,LTP123,4,Cancelled,PayPal,3371.6,674.32,5,Same Day,0,0.0,30,5,2024,0,0,0
13426,66,Female,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,Same Day,1,85.25,25,4,2024,2,0,0
13430,50,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,Expedited,0,0.0,13,6,2024,0,0,0
13431,22,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4720.24,674.32,7,Expedited,1,91.98,29,8,2024,0,1,0
13431,22,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,4718.46,786.41,6,Same Day,1,54.07,7,9,2024,0,0,1
13432,63,Male,Yes,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,Expedited,0,0.0,5,2,2024,0,0,0
13435,59,Male,Yes,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,Same Day,0,0.0,19,6,2024,0,0,0
13435,59,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,Same Day,0,0.0,22,9,2024,0,0,0
13439,77,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,Standard,0,0.0,19,9,2024,0,0,0
13441,69,Male,Yes,Tablet,TBL345,2,Cancelled,Credit Card,7864.1,786.41,10,Standard,1,45.01,7,4,2024,0,1,0
13441,69,Male,Yes,Tablet,TBL345,3,Completed,PayPal,3145.64,786.41,4,Standard,0,0.0,27,5,2024,0,0,0
13442,44,Male,No,Headphones,HDP456,2,Cancelled,Credit Card,1805.9,361.18,5,Standard,1,28.99,12,7,2024,0,0,1
13444,27,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2528.26,361.18,7,Same Day,1,116.68,5,4,2024,2,0,1
13444,27,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,5394.56,674.32,8,Same Day,1,120.71,4,6,2024,0,1,2
13445,44,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,5394.56,674.32,8,Standard,1,140.68,13,2,2024,2,1,0
13445,44,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,459.5,459.5,1,Expedited,1,119.8,16,4,2024,0,0,2
13445,44,Female,No,Tablet,TBL345,1,Completed,PayPal,7864.1,786.41,10,Expedited,0,0.0,30,7,2024,0,0,0
13446,20,Female,Yes,Laptop,LTP123,5,Completed,PayPal,5394.56,674.32,8,Expedited,1,146.76,18,3,2024,0,2,1
13447,42,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,10257.12,1139.68,9,Standard,1,99.53,27,6,2024,1,0,1
13448,70,Female,No,Tablet,TBL345,5,Cancelled,PayPal,786.41,786.41,1,Standard,1,156.85,19,5,2024,3,0,0
13448,70,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,Standard,1,106.86,4,9,2024,1,1,0
13449,21,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,4595.0,459.5,10,Expedited,0,0.0,25,1,2024,0,0,0
13451,57,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,4718.46,786.41,6,Standard,1,210.5,13,2,2024,1,2,0
13452,77,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,9117.44,1139.68,8,Same Day,1,84.12,2,1,2024,1,1,0
13453,20,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,Expedited,0,0.0,12,1,2024,0,0,0
13454,73,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,2697.28,674.32,4,Same Day,1,282.13,21,7,2024,0,3,0
13455,35,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,2697.28,674.32,4,Expedited,1,185.12,22,6,2024,2,1,0
13456,21,Female,Yes,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,Expedited,1,136.86,10,4,2024,0,1,1
13456,21,Female,No,Headphones,HDP456,4,Cancelled,Bank Transfer,2528.26,361.18,7,Same Day,1,154.26,9,8,2024,1,0,1
13458,70,Female,No,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,Standard,1,127.04,18,4,2024,1,0,1
13461,36,Female,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,3371.6,674.32,5,Standard,1,199.67,19,2,2024,1,2,0
13461,36,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,919.0,459.5,2,Standard,1,157.43,4,7,2024,1,0,1
13462,33,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,5394.56,674.32,8,Expedited,1,194.95,23,1,2024,2,1,0
13462,33,Female,Yes,Smartphone,SMP234,2,Cancelled,PayPal,1139.68,1139.68,1,Same Day,1,104.5,26,7,2024,1,0,2
13463,55,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,2297.5,459.5,5,Standard,1,211.64,21,1,2024,0,0,3
13463,55,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,3371.6,674.32,5,Standard,1,35.84,21,9,2024,1,0,0
13464,40,Male,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,Standard,1,129.83,3,1,2024,0,1,1
13464,40,Male,Yes,Tablet,TBL345,5,Cancelled,Credit Card,7864.1,786.41,10,Standard,1,140.32,14,6,2024,1,0,1
13464,40,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7864.1,786.41,10,Same Day,1,141.92,28,8,2024,2,1,0
13465,62,Female,No,Laptop,LTP123,5,Completed,PayPal,3371.6,674.32,5,Same Day,1,135.78,21,4,2024,1,0,2
13465,62,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,3676.0,459.5,8,Same Day,1,65.77,15,5,2024,0,0,1
13466,61,Male,No,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,Expedited,1,100.82,18,1,2024,1,0,1
13467,21,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,5394.56,674.32,8,Expedited,1,27.09,30,3,2024,0,0,1
13468,57,Female,No,Laptop,LTP123,4,Cancelled,PayPal,6068.88,674.32,9,Expedited,0,0.0,29,4,2024,0,0,0
13468,57,Female,Yes,Smartwatch,SWT567,2,Cancelled,PayPal,2297.5,459.5,5,Expedited,0,0.0,25,7,2024,0,0,0
13469,61,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2167.08,361.18,6,Same Day,1,60.02,10,9,2024,1,0,0
